名称	入住日期	出行目的	评分	评论文本	shortTexts	score	shortTexts-negative	score-negative
格林豪泰(北京市首都机场第二店)	2021/4/1	情侣出游	1	环境一般，沐浴露也没有，正洗澡呢，没有沐浴露，真气人，	"['没有沐浴露', '真气人', '正洗澡呢', '环境一般']"	"[0.988096, 0.989634, 0.0501376, 0.821485]"	"['没有沐浴露', '真气人', '环境一般']"	"[0.988096, 0.989634, 0.821485]"
格林豪泰(北京市首都机场第二店)	2021/8/1	商务出差	2.2	服务一般，一阵好一阵坏的，设施很老旧，价格便宜。服务员对老外很热情。	"['服务一般', '服务员对老外很热情', '设施很老旧', '一阵好一阵坏的', '价格便宜']"	"[0.881216, 0.0151811, 0.996343, 0.890957, 0.0203627]"	"['服务一般', '设施很老旧', '一阵好一阵坏的']"	"[0.881216, 0.996343, 0.890957]"
格林豪泰(北京市首都机场第二店)	2021/8/1	其他	4	房间太小了，但是周围吃饭的地方倒是挺多的，离机场距离很近	"['房间太小了', '离机场距离很近', '但是周围吃饭的地方倒是挺多的']"	"[0.952618, 0.00194595, 0.519974]"	"['房间太小了', '但是周围吃饭的地方倒是挺多的']"	"[0.952618, 0.519974]"
格林豪泰(北京市首都机场第二店)	2021/7/1	家庭亲子	2.7	先不说设施老旧，卫生堪忧之外，重点是竟然不送机，不送机，不送机	"['不送机', '重点是竟然不送机', '先不说设施老旧', '卫生堪忧之外']"	"[0.997587, 0.999143, 0.998891, 0.99416]"	"['不送机', '重点是竟然不送机', '先不说设施老旧', '卫生堪忧之外']"	"[0.997587, 0.999143, 0.998891, 0.99416]"
格林豪泰(北京市首都机场第二店)	2021/6/1	商务出差	2.7	服务态度一般，卫生一般，着急住宿求便宜的可以考虑	"['卫生一般', '服务态度一般', '着急住宿求便宜的可以考虑']"	"[0.991846, 0.95864, 0.114508]"	"['卫生一般', '服务态度一般']"	"[0.991846, 0.95864]"
格林豪泰(北京市首都机场第二店)	2021/4/1	商务出差	3	主要是太吵，整个一晚上都在人来人往中，也不提醒声音小点	"['主要是太吵', '也不提醒声音小点', '整个一晚上都在人来人往中']"	"[0.997225, 0.974494, 0.091207]"	"['主要是太吵', '也不提醒声音小点']"	"[0.997225, 0.974494]"
格林豪泰(北京市首都机场第二店)	2021/7/1	其他	3.7	住的不错，同价位里算比较好的	"['住的不错', '同价位里算比较好的']"	"[0.00163869, 0.0408546]"	[]	[]
格林豪泰(北京市首都机场第二店)	2020/12/1	商务出差	4.5	很好，价格很优惠，值得推荐	"['很好', '价格很优惠', '值得推荐']"	"[0.000129439, 0.00222439, 0.000139595]"	[]	[]
格林豪泰(北京市首都机场第二店)	2020/10/1	其他	3.2	酒店设施还行 但是缺少一次性的牙刷牙膏 浴巾上面有污渍 其他设施齐全 总体体验不错	"['酒店设施还行', '其他设施齐全', '浴巾上面有污渍', '总体体验不错', '但是缺少一次性的牙刷牙膏']"	"[0.0304281, 0.00525551, 0.893336, 0.00101471, 0.290813]"	['浴巾上面有污渍']	[0.893336]
格林豪泰(北京市首都机场第二店)	2021/3/1	商务出差	4.7	离机场很近，酒店派车用到了机场。免费的	"['离机场很近', '酒店派车用到了机场', '免费的']"	"[0.00204103, 0.0282025, 0.00621089]"	[]	[]
格林豪泰(北京市首都机场第二店)	2021/6/1	商务出差	4.5	还可以，交通方便，环境舒适	"['还可以', '交通方便', '环境舒适']"	"[0.0467517, 0.00895121, 0.00223606]"	[]	[]
格林豪泰(北京市首都机场第二店)	2020/11/1	商务出差	3	酒店就是供暖循环水流的声音太吵了，一夜没睡好觉	"['酒店就是供暖循环水流的声音太吵了', '一夜没睡好觉']"	"[0.639133, 0.992407]"	"['酒店就是供暖循环水流的声音太吵了', '一夜没睡好觉']"	"[0.639133, 0.992407]"
格林豪泰(北京市首都机场第二店)	2020/1/1	情侣出游	3.5	接机服务差，在外面站很久才等到车来，也不告诉时间让我们在侯机厅等，办理房卡错拿，没有要求叫醒服务，半夜打好两遍电话被吵醒，无语	"['接机服务差', '无语', '没有要求叫醒服务', '也不告诉时间让我们在侯机厅等', '办理房卡错拿', '在外面站很久才等到车来', '半夜打好两遍电话被吵醒']"	"[0.998185, 0.99977, 0.956186, 0.969846, 0.664076, 0.497544, 0.931698]"	"['接机服务差', '无语', '没有要求叫醒服务', '也不告诉时间让我们在侯机厅等', '办理房卡错拿', '半夜打好两遍电话被吵醒']"	"[0.998185, 0.99977, 0.956186, 0.969846, 0.664076, 0.931698]"
格林豪泰(北京市首都机场第二店)	2021/7/1	家庭亲子	3	一般般，不是很干净	"['一般般', '不是很干净']"	"[0.959946, 0.999008]"	"['一般般', '不是很干净']"	"[0.959946, 0.999008]"
格林豪泰(北京市首都机场第二店)	2019/10/1	商务出差	4	酒店提供免费提供24小时接送飞机服务，司机态度挺好，机场到酒店预计15分钟，早上送机一定要提前，太堵车了，酒店共五层楼，一楼有餐厅，早餐一位18元，客房干净卫生，空间也挺大的，床很舒服，设备也齐全也新，就是飞机起降的噪音有点大，Wi-Fi也给力，下次也还会住这里	"['一楼有餐厅', '空间也挺大的', '早上送机一定要提前', '早餐一位18元', '酒店共五层楼', '司机态度挺好', '设备也齐全也新', '机场到酒店预计15分钟', '就是飞机起降的噪音有点大', '酒店提供免费提供24小时接送飞机服务', '床很舒服', '下次也还会住这里', '太堵车了', 'Wi-Fi也给力', '客房干净卫生']"	"[0.140269, 0.000104717, 0.00182029, 0.411223, 0.00911232, 0.0538886, 0.000307176, 0.0640266, 0.931391, 0.000898756, 0.000297609, 7.61618e-05, 0.968923, 0.000172844, 0.0134149]"	"['就是飞机起降的噪音有点大', '太堵车了']"	"[0.931391, 0.968923]"
格林豪泰(北京市首都机场第二店)	2020/11/1	独自旅行	4.7	"非常满意, 出门就住格林豪泰 希望继续保持!"	"['非常满意', '希望继续保持', '出门就住格林豪泰']"	"[6.98997e-05, 0.00109139, 0.00691757]"	[]	[]
格林豪泰(北京市首都机场第二店)	2020/6/1	商务出差	4.2	感觉不如其他的格林豪泰好，离得机场不远，可以近距离看飞机降落，整体还可以	"['可以近距离看飞机降落', '离得机场不远', '整体还可以', '感觉不如其他的格林豪泰好']"	"[0.00952355, 0.0574971, 0.0116354, 0.97449]"	['感觉不如其他的格林豪泰好']	[0.97449]
格林豪泰(北京市首都机场第二店)	2019/11/1	朋友出游	1	住酒店从不给差评，这是唯一一次！！第一，我定的双床房，服务员非得叫我们换家庭房才给入住。补了一百多块钱！！第二，进房间后被单有一团头发，忘了拍照。第三，地上有死蟑螂。	"['第一', '第二', '第三', '这是唯一一次', '补了一百多块钱', '忘了拍照', '进房间后被单有一团头发', '我定的双床房', '地上有死蟑螂', '住酒店从不给差评', '服务员非得叫我们换家庭房才给入住']"	"[0.0234444, 0.164579, 0.0695948, 0.65236, 0.915039, 0.0859563, 0.595252, 0.0403312, 0.999695, 0.99922, 0.984474]"	"['这是唯一一次', '补了一百多块钱', '进房间后被单有一团头发', '地上有死蟑螂', '住酒店从不给差评', '服务员非得叫我们换家庭房才给入住']"	"[0.65236, 0.915039, 0.595252, 0.999695, 0.99922, 0.984474]"
格林豪泰(北京市首都机场第二店)	2020/9/1	商务出差	4	很好，酒店很干净整洁，还要加强努力，争取做的最好	"['很好', '争取做的最好', '酒店很干净整洁', '还要加强努力']"	"[0.000129439, 0.00253076, 0.000216912, 0.954479]"	['还要加强努力']	[0.954479]
格林豪泰(北京市首都机场第二店)	2019/12/1	情侣出游	4.5	酒店挺干净，交通便利，价格实惠，接机等的时间太久了，服务员早晨声音太大，影响休息。	"['交通便利', '价格实惠', '影响休息', '酒店挺干净', '接机等的时间太久了', '服务员早晨声音太大']"	"[0.00470113, 0.00014521, 0.632292, 0.00107176, 0.79912, 0.974143]"	"['影响休息', '接机等的时间太久了', '服务员早晨声音太大']"	"[0.632292, 0.79912, 0.974143]"
格林豪泰(北京市首都机场第二店)	2020/1/1	家庭亲子	4	上面也没有说明十二点以后算前一天的导致买错了，导致入住的时候多一分钱，但是他们还是很热心的帮忙办理了入住，接机人员也比较有耐心，	"['导致入住的时候多一分钱', '上面也没有说明十二点以后算前一天的导致买错了', '但是他们还是很热心的帮忙办理了入住', '接机人员也比较有耐心']"	"[0.865147, 0.982753, 0.0215877, 0.0116647]"	"['导致入住的时候多一分钱', '上面也没有说明十二点以后算前一天的导致买错了']"	"[0.865147, 0.982753]"
格林豪泰(北京市首都机场第二店)	2021/5/1	家庭亲子	3	服务态度有待提高	['服务态度有待提高']	[0.948844]	['服务态度有待提高']	[0.948844]
格林豪泰(北京市首都机场第二店)	2021/7/1	家庭亲子	3.2	总体还可以吧	['总体还可以吧']	[0.0297443]	[]	[]
格林豪泰(北京市首都机场第二店)	2021/8/1	商务出差	4.5	服务挺好的	['服务挺好的']	[0.0215698]	[]	[]
格林豪泰(北京市首都机场第二店)	2020/1/1	商务出差	4.5	非常方便，适合转机的旅客，酒店的接机送机服务非常棒，设施还可以，感觉不是很新，方便程度很推荐！	"['非常方便', '方便程度很推荐', '酒店的接机送机服务非常棒', '适合转机的旅客', '感觉不是很新', '设施还可以']"	"[0.000183459, 0.000211546, 0.000137889, 0.0128831, 0.998248, 0.345434]"	['感觉不是很新']	[0.998248]
格林豪泰(北京市首都机场第二店)	2019/11/1	商务出差	4	条件还可以的，还有送机服务，不足的是半夜前台打电话催起床赶飞机了，离我登记的出发时间还有三个小时呢，确定没看错房号吗	"['还有送机服务', '条件还可以的', '离我登记的出发时间还有三个小时呢', '不足的是半夜前台打电话催起床赶飞机了', '确定没看错房号吗']"	"[0.0319528, 0.0714936, 0.114106, 0.127315, 0.931901]"	['确定没看错房号吗']	[0.931901]
格林豪泰(北京市首都机场第二店)	2019/9/1	独自旅行	2	入住时给总台说坐早上7点的车送机场，她告诉7点下来就行，结果快7点到总台半天开不了发票。开完告诉我7点过3分了，车已走，可恶的是说我没登记7点出发，要等到8点。要急走就自己打的，或坐850公交到东直门转地铁。我到车站看公交就得坐43站(见下图)，不知你能接受？反正我感到都是伤，都是泪?? ?? ??	"['要等到8点', '她告诉7点下来就行', '开完告诉我7点过3分了', '车已走', '可恶的是说我没登记7点出发', '结果快7点到总台半天开不了发票', '我到车站看公交就得坐43站', '入住时给总台说坐早上7点的车送机场', '要急走就自己打的', '都是泪??', '见下图', '不知你能接受？反正我感到都是伤', '或坐850公交到东直门转地铁']"	"[0.673808, 0.431565, 0.424969, 0.56571, 0.999612, 0.999303, 0.680314, 0.561134, 0.980135, 0.162494, 0.540559, 0.999913, 0.0472025]"	"['要等到8点', '车已走', '可恶的是说我没登记7点出发', '结果快7点到总台半天开不了发票', '我到车站看公交就得坐43站', '入住时给总台说坐早上7点的车送机场', '要急走就自己打的', '见下图', '不知你能接受？反正我感到都是伤']"	"[0.673808, 0.56571, 0.999612, 0.999303, 0.680314, 0.561134, 0.980135, 0.540559, 0.999913]"
格林豪泰(北京市首都机场第二店)	2020/7/1	商务出差	1	上面写86可以住整天我住六个小时算一百八真坑	['上面写86可以住整天我住六个小时算一百八真坑']	[0.995317]	['上面写86可以住整天我住六个小时算一百八真坑']	[0.995317]
格林豪泰(北京市首都机场第二店)	2019/11/1	商务出差	2.7	白天服务人员服务态度挺好1男2女，晚上2女前台服务人员服务态度得改善取快递件找的都不找就就说没有(后来快递派送员帮她们立马找到很搞笑)，电梯地毯味道很重，周边比较偏僻交通不太方便早餐很一般，下水道味道很重，隔音也差	"['电梯地毯味道很重', '下水道味道很重', '晚上2女前台服务人员服务态度得改善取快递件找的都不找就就说没有', '白天服务人员服务态度挺好1男2女', '后来快递派送员帮她们立马找到很搞笑', '隔音也差', '周边比较偏僻交通不太方便早餐很一般']"	"[0.706185, 0.948859, 0.994645, 0.156296, 0.247507, 0.999664, 0.737664]"	"['电梯地毯味道很重', '下水道味道很重', '晚上2女前台服务人员服务态度得改善取快递件找的都不找就就说没有', '隔音也差', '周边比较偏僻交通不太方便早餐很一般']"	"[0.706185, 0.948859, 0.994645, 0.999664, 0.737664]"
格林豪泰(北京市首都机场第二店)	2019/10/1	家庭亲子	4	酒店位置、环境等方面都很满意，唯一就是服务人员素质太差、态度极其恶劣。我带着父母（俩位70多岁的老人）早上5点多从海岛旅游回到机场，所有事情办理妥当后给酒店打电话要求接机。师傅十分不耐烦地告诉我们等候地点后，说了一句别再给我打电话了，我到了地方联系你们后就挂断了电话。于是我带着年迈的父母在机场停车场（室外）足足等了一个多小时，在我再次打电话后才来接走我们。28日的北京降温，我们穿着单薄的衣服在寒风中等了一个多小时！！！！！可是更令人气愤的是，我们到了酒店后找经理理论，那个女经理全然一副无赖的嘴脸，不仅没有半分歉意，还百般的推卸责任、回避问题，说什么我们只是少说了一句话，......要不你们就取消订单吧！我不想说什么，难道你们没有父母？？？！！！这样做人，天理难容！！！	"['说了一句别再给我打电话了', '说什么我们只是少说了一句话', '我们到了酒店后找经理理论', '我到了地方联系你们后就挂断了电话', '我们穿着单薄的衣服在寒风中等了一个多小时', '我带着父母', '我不想说什么', '在我再次打电话后才来接走我们', '于是我带着年迈的父母在机场停车场', '所有事情办理妥当后给酒店打电话要求接机', '酒店位置', '足足等了一个多小时', '天理难容', '俩位70多岁的老人', '室外', '要不你们就取消订单吧', '师傅十分不耐烦地告诉我们等候地点后', '可是更令人气愤的是', '这样做人', '不仅没有半分歉意', '唯一就是服务人员素质太差', '那个女经理全然一副无赖的嘴脸', '难道你们没有父母？？？', '回避问题', '早上5点多从海岛旅游回到机场', '环境等方面都很满意', '28日的北京降温', '还百般的推卸责任', '态度极其恶劣']"	"[0.999729, 0.999673, 0.71731, 0.999465, 0.79959, 0.00225575, 0.999729, 0.598508, 0.0338914, 0.126626, 0.00894255, 0.598607, 0.121194, 0.39729, 0.115822, 0.999894, 0.991108, 0.996635, 0.990479, 0.95147, 0.948667, 0.999677, 0.999256, 0.931668, 0.0103566, 0.000300339, 0.0351864, 0.999961, 0.99984]"	"['说了一句别再给我打电话了', '说什么我们只是少说了一句话', '我们到了酒店后找经理理论', '我到了地方联系你们后就挂断了电话', '我们穿着单薄的衣服在寒风中等了一个多小时', '我不想说什么', '在我再次打电话后才来接走我们', '足足等了一个多小时', '要不你们就取消订单吧', '师傅十分不耐烦地告诉我们等候地点后', '可是更令人气愤的是', '这样做人', '不仅没有半分歉意', '唯一就是服务人员素质太差', '那个女经理全然一副无赖的嘴脸', '难道你们没有父母？？？', '回避问题', '还百般的推卸责任', '态度极其恶劣']"	"[0.999729, 0.999673, 0.71731, 0.999465, 0.79959, 0.999729, 0.598508, 0.598607, 0.999894, 0.991108, 0.996635, 0.990479, 0.95147, 0.948667, 0.999677, 0.999256, 0.931668, 0.999961, 0.99984]"
格林豪泰(北京市首都机场第二店)	2020/9/1	商务出差	4.7	离机场距离很近很方便。有接送服务	"['离机场距离很近很方便', '有接送服务']"	"[0.000817967, 0.0486837]"	[]	[]
格林豪泰(北京市首都机场第二店)	2019/11/1	独自旅行	4.2	酒店房间很干净舒适，床睡着特别舒服，物超所值。虽然接送的车有点旧，但司机师傅人很好。下次还回来。	"['酒店房间很干净舒适', '物超所值', '床睡着特别舒服', '下次还回来', '但司机师傅人很好', '虽然接送的车有点旧']"	"[0.000117859, 0.000563886, 0.00163546, 0.000131812, 0.0437893, 0.734929]"	['虽然接送的车有点旧']	[0.734929]
